name,points_per_game,assists_per_game,rebounds_per_game,blocks_per_game,turnovers_per_game
Jared Butler,7.4,3.8,2.4,0.4,1.4
Kevon Looney,5.019607843137255,1.803921568627451,6.823529411764706,0.4117647058823529,0.6274509803921569
Jusuf Nurkić,8.6,1.88,9.16,0.64,2.28
Jusuf Nurkić,8.2,4.6,8.6,1.2,2.0
Jeremiah Robinson-Earl,5.666666666666667,1.1555555555555554,4.5777777777777775,0.13333333333333333,0.6888888888888889
Marcus Sasser,5.906976744186046,2.2325581395348837,1.2093023255813953,0.09302325581395349,0.9302325581395349
Shake Milton,7.37037037037037,2.3703703703703702,1.8888888888888888,0.037037037037037035,0.7407407407407407
Shake Milton,3.235294117647059,1.411764705882353,1.8823529411764706,0.11764705882352941,0.7058823529411765
Precious Achiuwa,7.0,1.1111111111111112,6.083333333333333,0.7222222222222222,0.8055555555555556
Julian Phillips,4.5,0.39285714285714285,2.0357142857142856,0.25,0.35714285714285715
Moussa Diabaté,5.340425531914893,0.8297872340425532,7.0212765957446805,0.6595744680851063,0.8936170212765957
Donovan Clingan,5.681818181818182,0.7045454545454546,6.840909090909091,1.5909090909090908,1.2045454545454546
Ben Sheppard,5.9523809523809526,1.1666666666666667,2.5952380952380953,0.2619047619047619,0.2857142857142857
Max Strus,8.535714285714286,3.1785714285714284,4.321428571428571,0.35714285714285715,1.0
Lonzo Ball,7.212121212121212,3.3333333333333335,3.393939393939394,0.48484848484848486,1.1818181818181819
Talen Horton-Tucker,5.666666666666667,1.2857142857142858,1.7142857142857142,0.19047619047619047,0.6666666666666666
Jonathan Mogbo,5.363636363636363,1.7272727272727273,4.090909090909091,0.5,0.8863636363636364
Gary Payton II,5.222222222222222,1.2444444444444445,2.8,0.26666666666666666,0.6444444444444445
Chet Holmgren,15.333333333333334,1.6666666666666667,8.066666666666666,2.8666666666666667,2.066666666666667
Ben Simmons,6.181818181818182,6.9393939393939394,5.212121212121212,0.48484848484848486,2.6666666666666665
Ben Simmons,8.666666666666666,4.666666666666667,5.0,0.6666666666666666,0.3333333333333333
Andre Drummond,6.909090909090909,0.6060606060606061,7.393939393939394,0.3939393939393939,1.5151515151515151
Drew Eubanks,5.8108108108108105,1.2162162162162162,4.54054054054054,0.8648648648648649,0.8378378378378378
Drew Eubanks,2.4,0.2,2.4,0.2,0.2
Svi Mykhailiuk,9.826086956521738,1.6956521739130435,2.4782608695652173,0.2608695652173913,1.608695652173913
Mason Plumlee,3.982142857142857,1.8928571428571428,6.178571428571429,0.7142857142857143,0.8571428571428571
Alex Caruso,6.166666666666667,2.6666666666666665,2.861111111111111,0.5,0.6388888888888888
Neemias Queta,5.0227272727272725,0.6136363636363636,3.6136363636363638,0.6590909090909091,0.6136363636363636
Tidjane Salaün,5.116279069767442,1.0232558139534884,4.232558139534884,0.27906976744186046,0.8837209302325582
Kyle Anderson,5.25,2.25,3.0555555555555554,0.5555555555555556,0.5555555555555556
Kyle Anderson,6.2,1.6,4.4,0.4,0.4
Josh Okogie,6.0,0.56,2.88,0.4,0.64
Josh Okogie,10.0,1.4285714285714286,3.4285714285714284,0.7142857142857143,1.2857142857142858
Ajay Mitchell,6.411764705882353,1.6764705882352942,1.9705882352941178,0.08823529411764706,0.8235294117647058
Jamison Battle,5.487179487179487,0.8461538461538461,1.8205128205128205,0.1282051282051282,0.3076923076923077
Dean Wade,5.756756756756757,1.5405405405405406,5.027027027027027,0.43243243243243246,0.35135135135135137
Dalen Terry,4.1568627450980395,1.196078431372549,1.5098039215686274,0.23529411764705882,0.7058823529411765
Trendon Watford,9.545454545454545,1.8636363636363635,3.0454545454545454,0.2727272727272727,1.4545454545454546
Jett Howard,4.446808510638298,0.7872340425531915,1.2340425531914894,0.1702127659574468,0.48936170212765956
Lindy Waters III,5.5,1.105263157894737,2.5526315789473686,0.2631578947368421,0.4473684210526316
Lindy Waters III,0.0,0.5,0.5,0.0,0.0
Herbert Jones,10.25,3.25,3.9,0.45,1.75
Justin Edwards,8.16,1.4,3.16,0.28,0.84
Larry Nance Jr.,8.458333333333334,1.5833333333333333,4.291666666666667,0.5416666666666666,0.6666666666666666
Jaxson Hayes,5.911764705882353,1.088235294117647,4.235294117647059,0.9411764705882353,0.6764705882352942
Andre Jackson Jr.,3.792452830188679,1.4150943396226414,3.0943396226415096,0.24528301886792453,0.9622641509433962
Zach Collins,4.638888888888889,1.4444444444444444,2.8055555555555554,0.4166666666666667,0.6388888888888888
Zach Collins,8.5,1.25,5.25,0.5,0.5
Aaron Holiday,4.878048780487805,1.3170731707317074,1.2439024390243902,0.12195121951219512,0.5365853658536586
Rob Dillingham,5.764705882352941,2.5,1.2352941176470589,0.0,1.2941176470588236
Monte Morris,4.85,1.65,1.425,0.075,0.425
Ryan Rollins,4.923076923076923,1.3076923076923077,1.641025641025641,0.3333333333333333,0.8461538461538461
Alec Burks,6.129032258064516,1.096774193548387,2.6774193548387095,0.1935483870967742,0.3548387096774194
Tosan Evbuomwan,9.45,1.65,4.1,0.35,1.55
Kelly Olynyk,7.125,2.3333333333333335,3.7083333333333335,0.3333333333333333,1.4583333333333333
Kelly Olynyk,9.0,2.5,9.0,0.0,3.0
Kris Murray,3.8958333333333335,0.8541666666666666,2.0833333333333335,0.20833333333333334,0.4791666666666667
Nicolas Batum,3.381818181818182,1.2181818181818183,2.8181818181818183,0.38181818181818183,0.4
Aaron Nesmith,8.857142857142858,1.2857142857142858,3.4761904761904763,0.38095238095238093,0.7142857142857143
Tre Mann,14.076923076923077,3.0,2.923076923076923,0.3076923076923077,1.9230769230769231
Olivier-Maxence Prosper,3.872340425531915,0.7872340425531915,2.4680851063829787,0.10638297872340426,0.2978723404255319
Marcus Smart,8.68421052631579,3.736842105263158,2.263157894736842,0.3157894736842105,1.8421052631578947
Marcus Smart,7.5,1.5,1.0,0.0,1.5
Isaac Okoro,5.741935483870968,1.5483870967741935,2.193548387096774,0.3870967741935484,0.41935483870967744
KJ Martin,6.416666666666667,0.7916666666666666,3.0,0.6666666666666666,0.5
KJ Martin,7.333333333333333,1.0,3.0,0.6666666666666666,0.6666666666666666
Bruce Brown,8.38888888888889,1.5555555555555556,3.7777777777777777,0.16666666666666666,1.0555555555555556
Bruce Brown,4.25,0.75,2.75,0.0,0.25
Grant Williams,10.375,2.3125,5.125,0.8125,1.75
Jabari Walker,4.024390243902439,0.5365853658536586,3.2195121951219514,0.12195121951219512,0.5121951219512195
Daniel Theis,4.2631578947368425,1.5789473684210527,4.315789473684211,0.5263157894736842,0.6578947368421053
Sandro Mamukelashvili,4.6,0.5142857142857142,2.4,0.2571428571428571,0.37142857142857144
Tre Jones,4.392857142857143,3.7142857142857144,2.0714285714285716,0.17857142857142858,0.75
Tre Jones,6.0,2.3333333333333335,2.0,0.16666666666666666,0.3333333333333333
Charles Bassey,4.617647058823529,0.5,4.4411764705882355,0.8529411764705882,0.6764705882352942
Jaylin Williams,5.321428571428571,2.4285714285714284,5.714285714285714,0.6785714285714286,0.75
Quinten Post,7.7368421052631575,1.5789473684210527,3.526315789473684,0.21052631578947367,0.631578947368421
DeAndre Jordan,3.395348837209302,0.8372093023255814,4.651162790697675,0.46511627906976744,0.7441860465116279
Bones Hyland,7.2,1.4,1.2,0.2,1.2
Oso Ighodaro,3.4047619047619047,0.9523809523809523,3.1666666666666665,0.35714285714285715,0.5476190476190477
Jordan Miller,4.733333333333333,1.1,1.7333333333333334,0.16666666666666666,0.7333333333333333
Reed Sheppard,3.4390243902439024,1.048780487804878,1.3658536585365855,0.34146341463414637,0.5609756097560976
David Roddy,4.518518518518518,1.1111111111111112,2.5925925925925926,0.2962962962962963,0.7407407407407407
David Roddy,6.0,1.0,3.0,0.0,0.3333333333333333
Steven Adams,3.5641025641025643,1.0256410256410255,5.17948717948718,0.4358974358974359,0.8974358974358975
GG Jackson II,9.266666666666667,0.8666666666666667,3.3333333333333335,0.2,1.2
Malaki Branham,4.181818181818182,0.7878787878787878,1.0606060606060606,0.06060606060606061,0.8484848484848485
Jae'Sean Tate,3.72972972972973,0.8918918918918919,2.189189189189189,0.08108108108108109,0.4594594594594595
Keaton Wallace,5.75,2.2916666666666665,1.4583333333333333,0.3333333333333333,1.1666666666666667
KJ Simpson,6.523809523809524,2.5238095238095237,2.6666666666666665,0.19047619047619047,1.2857142857142858
Reggie Jackson,4.387096774193548,1.4516129032258065,1.3548387096774193,0.0967741935483871,0.5483870967741935
Pelle Larsson,3.7777777777777777,0.8611111111111112,1.4722222222222223,0.1111111111111111,0.3611111111111111
Paul Reed,4.21875,0.9375,2.5,0.5625,0.46875
Pat Connaughton,4.290322580645161,1.6451612903225807,2.6451612903225805,0.2903225806451613,0.6129032258064516
Kyle Lowry,4.03030303030303,2.8181818181818183,1.9696969696969697,0.30303030303030304,0.6060606060606061
Cody Williams,4.125,1.34375,2.375,0.34375,0.84375
Richaun Holmes,6.45,1.25,5.3,0.9,0.8
Mo Bamba,4.571428571428571,0.5714285714285714,4.285714285714286,1.0,0.6785714285714286
Bol Bol,6.0,0.42857142857142855,2.761904761904762,0.8095238095238095,0.5714285714285714
Gui Santos,3.78125,1.1875,2.96875,0.15625,0.6875
Isaiah Wong,6.0,1.4,1.6,0.0,0.9
Jock Landale,4.142857142857143,0.8928571428571429,3.25,0.32142857142857145,0.4642857142857143
Craig Porter Jr.,3.2222222222222223,1.2777777777777777,1.1388888888888888,0.2777777777777778,0.5833333333333334
Jaylon Tyson,3.135135135135135,0.9459459459459459,2.081081081081081,0.05405405405405406,0.5135135135135135
Robert Williams,5.8,1.05,5.9,1.65,0.85
Adem Bona,2.923076923076923,0.28205128205128205,2.8205128205128207,0.7435897435897436,0.6666666666666666
Trevelin Queen,4.52,1.32,1.68,0.36,0.8
Ousmane Dieng,3.7333333333333334,0.9333333333333333,2.3333333333333335,0.2,0.5
Caleb Houstan,2.8947368421052633,0.39473684210526316,1.0,0.07894736842105263,0.13157894736842105
DaQuan Jeffries,4.954545454545454,1.1363636363636365,2.6818181818181817,0.45454545454545453,0.6363636363636364
Zeke Nnaji,2.891891891891892,0.24324324324324326,1.4864864864864864,0.4594594594594595,0.16216216216216217
Micah Potter,4.115384615384615,0.7307692307692307,4.0,0.34615384615384615,0.7307692307692307
Doug McDermott,3.3125,0.125,0.53125,0.03125,0.1875
Kevin Love,5.473684210526316,1.0,4.052631578947368,0.10526315789473684,0.6842105263157895
Maxi Kleber,3.0294117647058822,1.2647058823529411,2.7941176470588234,0.5,0.6764705882352942
Cam Reddish,3.3225806451612905,0.7096774193548387,2.0,0.3225806451612903,0.3870967741935484
Antonio Reeves,3.9615384615384617,0.7307692307692307,1.0769230769230769,0.038461538461538464,0.34615384615384615
Quenton Jackson,5.666666666666667,1.7222222222222223,1.5,0.2777777777777778,0.6111111111111112
Jevon Carter,3.740740740740741,0.9629629629629629,0.9259259259259259,0.037037037037037035,0.3333333333333333
Blake Wesley,2.9411764705882355,1.7941176470588236,0.6764705882352942,0.08823529411764706,0.8235294117647058
Jeff Green,5.705882352941177,0.4117647058823529,1.588235294117647,0.058823529411764705,0.29411764705882354
Gary Harris,3.2333333333333334,0.5333333333333333,1.2666666666666666,0.26666666666666666,0.4
Tristan Vukcevic,5.529411764705882,0.8235294117647058,2.588235294117647,0.23529411764705882,0.7058823529411765
Marvin Bagley III,4.894736842105263,0.3684210526315789,2.9473684210526314,0.2631578947368421,0.5789473684210527
Marvin Bagley III,0.0,0.0,0.0,0.0,0.0
Dante Exum,10.11111111111111,3.888888888888889,1.5555555555555556,0.2222222222222222,1.1111111111111112
Luka Garza,3.5,0.23076923076923078,1.7692307692307692,0.07692307692307693,0.34615384615384615
Isaac Jones,3.64,0.32,1.52,0.32,0.48
Jalen Pickett,3.3333333333333335,1.8148148148148149,1.1111111111111112,0.1111111111111111,0.4074074074074074
Rayan Rupert,2.3421052631578947,0.47368421052631576,1.2105263157894737,0.05263157894736842,0.47368421052631576
Landry Shamet,3.52,0.6,0.88,0.08,0.4
Karlo Matković,4.578947368421052,0.7894736842105263,3.789473684210526,1.1578947368421053,1.0
Dru Smith,6.214285714285714,1.6428571428571428,2.5714285714285716,0.42857142857142855,1.2142857142857142
Jaylen Clark,5.0588235294117645,0.5882352941176471,1.5294117647058822,0.058823529411764705,0.11764705882352941
Jeff Dowtin,3.3076923076923075,1.5,1.1923076923076923,0.15384615384615385,0.15384615384615385
Hunter Tyson,2.125,0.35,1.5,0.125,0.325
Patty Mills,4.352941176470588,1.2352941176470589,1.2352941176470589,0.17647058823529413,0.9411764705882353
Patty Mills,2.0,0.6,0.0,0.0,0.2
Orlando Robinson,2.111111111111111,1.0,1.5555555555555556,0.1111111111111111,0.4444444444444444
Orlando Robinson,4.923076923076923,1.3076923076923077,4.076923076923077,0.23076923076923078,0.9230769230769231
Josh Minott,2.411764705882353,0.4117647058823529,1.088235294117647,0.3235294117647059,0.23529411764705882
Johnny Davis,2.3529411764705883,0.3235294117647059,1.1176470588235294,0.17647058823529413,0.20588235294117646
Terrence Shannon Jr. ,4.2105263157894735,1.0526315789473684,1.5263157894736843,0.21052631578947367,0.47368421052631576
Dillon Jones,2.1944444444444446,1.0277777777777777,2.0277777777777777,0.08333333333333333,0.3888888888888889
John Konchar,2.533333333333333,0.9666666666666667,3.5,0.36666666666666664,0.3333333333333333
Brandon Williams,3.75,1.15,0.8,0.1,0.65
Wendell Moore Jr.,3.15,1.15,2.2,0.15,0.45
Wendell Moore Jr.,4.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333
Jamal Cain,3.5238095238095237,0.5238095238095238,2.3333333333333335,0.3333333333333333,0.47619047619047616
Taj Gibson,2.9166666666666665,0.5833333333333334,3.875,0.5,0.75
Anthony Gill,1.8157894736842106,0.18421052631578946,0.8157894736842105,0.05263157894736842,0.15789473684210525
Pat Spencer,2.76,1.48,1.36,0.12,0.52
Delon Wright,2.5,1.8461538461538463,1.7692307692307692,0.34615384615384615,0.5384615384615384
Delon Wright,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0
Devin Carter,3.7777777777777777,1.1666666666666667,2.2777777777777777,0.16666666666666666,0.4444444444444444
Duop Reath,2.5185185185185186,0.2962962962962963,0.9629629629629629,0.1111111111111111,0.18518518518518517
Torrey Craig,6.888888888888889,0.5555555555555556,2.7777777777777777,0.1111111111111111,0.0
Torrey Craig,3.0,1.0,1.0,2.0,0.0
Jaylen Nowell,8.375,2.25,2.5,0.5,1.0
Jericho Sims,1.641025641025641,0.5641025641025641,3.3076923076923075,0.2564102564102564,0.5384615384615384
Jericho Sims,0.6666666666666666,0.6666666666666666,3.6666666666666665,0.3333333333333333,1.0
Mouhamed Gueye,5.818181818181818,0.7272727272727273,3.4545454545454546,0.9090909090909091,0.45454545454545453
MarJon Beauchamp,2.0,0.3076923076923077,1.2307692307692308,0.038461538461538464,0.5
MarJon Beauchamp,4.0,0.6666666666666666,1.0,0.0,0.3333333333333333
Christian Koloko,2.1724137931034484,0.41379310344827586,2.206896551724138,0.27586206896551724,0.2413793103448276
Trey Jemison,2.375,0.625,2.75,0.375,0.625
Trey Jemison,2.7777777777777777,0.2222222222222222,2.5555555555555554,0.5555555555555556,0.4444444444444444
Kessler Edwards,2.2142857142857144,0.8928571428571429,2.357142857142857,0.42857142857142855,0.2857142857142857
Johnny Furphy,1.7222222222222223,0.2777777777777778,1.1111111111111112,0.2222222222222222,0.25
De'Anthony Melton,10.333333333333334,2.8333333333333335,3.3333333333333335,0.3333333333333333,1.6666666666666667
Kai Jones,2.1785714285714284,0.35714285714285715,1.6428571428571428,0.4642857142857143,0.35714285714285715
Cory Joseph,1.90625,0.75,0.71875,0.09375,0.34375
Kobe Brown,2.4,0.64,1.92,0.08,0.28
Bruno Fernando,3.411764705882353,1.0588235294117647,3.0,0.5294117647058824,0.8235294117647058
Jordan Walsh,1.5263157894736843,0.2894736842105263,1.0526315789473684,0.21052631578947367,0.23684210526315788
Jordan McLaughlin,1.8928571428571428,0.8571428571428571,0.75,0.0,0.39285714285714285
Jordan McLaughlin,1.0,0.6666666666666666,0.0,0.0,0.0
Alex Len,1.4444444444444444,0.8333333333333334,1.7777777777777777,0.5,0.3055555555555556
Alex Len,1.3333333333333333,0.6666666666666666,3.0,0.3333333333333333,0.0
Damion Lee,3.6666666666666665,0.5333333333333333,0.8666666666666667,0.0,0.4
Branden Carlson,2.8421052631578947,0.3157894736842105,1.368421052631579,0.3157894736842105,0.15789473684210525
Jaden Springer,1.7307692307692308,0.38461538461538464,0.9230769230769231,0.038461538461538464,0.15384615384615385
Jaden Springer,4.5,1.0,1.0,0.0,1.0
Dominick Barlow,3.1176470588235294,0.23529411764705882,1.6470588235294117,0.4117647058823529,0.11764705882352941
Kobe Bufkin,5.3,1.7,2.1,0.2,0.8
Tyler Kolek,1.8275862068965518,0.7586206896551724,0.5172413793103449,0.034482758620689655,0.3103448275862069
Elfrid Payton,6.714285714285714,6.857142857142857,3.4285714285714284,0.42857142857142855,2.857142857142857
Elfrid Payton,1.0,3.3333333333333335,2.1666666666666665,0.5,1.1666666666666667
Vince Williams Jr.,6.375,2.0,3.875,0.25,1.375
Dwight Powell,1.4848484848484849,0.696969696969697,1.7878787878787878,0.45454545454545453,0.21212121212121213
Dario Šarić,3.5,1.5714285714285714,3.5,0.07142857142857142,1.0
Patrick Baldwin Jr.,2.1363636363636362,0.09090909090909091,1.0,0.09090909090909091,0.22727272727272727
Tristan Thompson,1.5666666666666667,0.6666666666666666,2.9,0.26666666666666666,0.36666666666666664
Reece Beekman,1.0,0.5,0.5,0.0,0.0
Reece Beekman,2.0454545454545454,1.4090909090909092,0.6363636363636364,0.09090909090909091,0.5454545454545454
Tyler Smith,2.933333333333333,0.26666666666666666,1.2666666666666666,0.2,0.4
Ariel Hukporti,1.6666666666666667,0.4583333333333333,2.0416666666666665,0.5833333333333334,0.75
Cam Spencer,4.0,1.6,1.7,0.1,0.5
Drew Peterson,2.7142857142857144,0.7857142857142857,1.9285714285714286,0.14285714285714285,0.35714285714285715
Moses Brown,3.2222222222222223,0.0,1.4444444444444444,0.1111111111111111,0.6666666666666666
Moses Brown,4.5,1.0,5.5,0.5,2.5
Chris Duarte,2.1176470588235294,0.5294117647058824,1.1764705882352942,0.0,0.058823529411764705
Dariq Whitehead,4.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.6666666666666666
Jordan Goodwin,7.0,1.0,4.4,0.2,0.6
Isaiah Jackson,7.0,1.0,5.6,1.6,1.0
Damion Baugh,11.333333333333334,4.333333333333333,2.3333333333333335,0.0,1.6666666666666667
Enrique Freeman,1.6842105263157894,0.42105263157894735,1.0,0.10526315789473684,0.2631578947368421
Elijah Harkless,3.2,0.8,2.1,0.1,0.3
Josh Richardson,4.0,1.5,1.5,0.125,1.0
Jarred Vanderbilt,2.909090909090909,1.1818181818181819,5.454545454545454,0.09090909090909091,0.9090909090909091
Adam Flagler,1.4090909090909092,0.0,0.36363636363636365,0.09090909090909091,0.045454545454545456
Matt Ryan,1.4736842105263157,0.15789473684210525,0.42105263157894735,0.0,0.15789473684210525
JT Thor,3.111111111111111,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.6666666666666666
TyTy Washington Jr.,3.5,1.5,1.5,0.0,0.25
Collin Gillespie,3.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,0.2222222222222222
Jeenathan Williams,3.857142857142857,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.5714285714285714
AJ Johnson,2.857142857142857,1.0,1.0,0.0,0.5714285714285714
AJ Johnson,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333
Pacome Dadiet,1.8571428571428572,0.35714285714285715,1.0,0.14285714285714285,0.14285714285714285
Colby Jones,1.0833333333333333,0.2916666666666667,0.9583333333333334,0.2916666666666667,0.2916666666666667
Xavier Tillman Sr.,0.9259259259259259,0.25925925925925924,1.3333333333333333,0.18518518518518517,0.3333333333333333
Jazian Gortman,1.5,0.375,0.3125,0.0625,0.3125
Yuki Kawamura,1.2,0.7,0.35,0.0,0.2
Kylor Kelley,3.0,0.25,2.625,0.25,0.125
Daeqwon Plowden,12.0,0.0,2.5,0.0,0.5
Alex Ducas,1.4375,0.125,0.9375,0.0,0.125
Bronny James,1.3529411764705883,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.29411764705882354
Markieff Morris,1.7142857142857142,0.5714285714285714,1.1428571428571428,0.14285714285714285,0.2857142857142857
Markieff Morris,3.6666666666666665,1.0,0.3333333333333333,0.0,0.3333333333333333
Sidy Cissoko,1.2941176470588236,0.35294117647058826,0.5882352941176471,0.0,0.11764705882352941
Mason Jones,3.0,1.4285714285714286,1.1428571428571428,0.0,0.14285714285714285
Bismack Biyombo,5.0,0.75,3.75,1.25,1.0
Jae Crowder,2.857142857142857,0.5714285714285714,2.4285714285714284,0.0,0.5714285714285714
Trey Alexander,1.0,0.3888888888888889,0.5,0.05555555555555555,0.16666666666666666
Keshad Johnson,1.6,0.3,1.7,0.4,0.3
Oscar Tshiebwe,4.0,0.25,5.75,0.0,0.25
PJ Hall,1.0,0.2,1.0666666666666667,0.13333333333333333,0.13333333333333333
Killian Hayes,5.0,5.666666666666667,2.6666666666666665,1.0,1.3333333333333333
Joe Ingles,0.8823529411764706,1.2941176470588236,0.6470588235294118,0.0,0.47058823529411764
E.J. Liddell,2.5,0.5,0.8333333333333334,0.16666666666666666,0.3333333333333333
Pete Nance,2.142857142857143,0.42857142857142855,1.4285714285714286,0.0,0.0
Colin Castleton,1.4,0.0,0.9,0.1,0.1
Taylor Hendricks,4.666666666666667,0.6666666666666666,5.0,1.3333333333333333,0.6666666666666666
Chris Livingston,1.1666666666666667,0.08333333333333333,1.5833333333333333,0.0,0.4166666666666667
Leonard Miller,1.75,0.0,1.25,0.125,0.25
Armel Traoré,1.5555555555555556,0.1111111111111111,1.6666666666666667,0.2222222222222222,0.3333333333333333
Markelle Fultz,6.5,1.0,1.5,0.0,3.0
Bryce McGowens,1.625,0.125,0.125,0.0,0.375
Stanley Umude,0.631578947368421,0.10526315789473684,0.7368421052631579,0.10526315789473684,0.10526315789473684
Cam Christie,1.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333
A.J. Lawson,2.2,0.0,0.8,0.0,0.0
Garrett Temple,0.6470588235294118,0.6470588235294118,0.5882352941176471,0.11764705882352941,0.23529411764705882
Jackson Rowe,2.5,0.75,1.75,0.0,0.0
Vlatko Čančar,2.25,0.0,2.0,0.25,0.5
Trentyn Flowers,4.5,0.0,2.0,0.0,0.5
Kevin Knox,4.5,0.0,1.0,0.0,0.0
Lester Quiñones,2.25,0.25,1.0,0.0,1.0
Liam Robbins,0.6923076923076923,0.15384615384615385,0.9230769230769231,0.15384615384615385,0.46153846153846156
Baylor Scheierman,0.6923076923076923,0.5384615384615384,1.3846153846153846,0.0,0.07692307692307693
James Johnson,0.8,0.4,0.5,0.2,0.4
Jack McVeigh,1.3333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666
Adama Sanogo,2.0,0.25,1.5,0.0,0.25
Nae'Qwan Tomlin,4.0,0.0,2.0,0.0,0.5
Luke Travers,0.8888888888888888,0.5555555555555556,1.3333333333333333,0.1111111111111111,0.5555555555555556
Isaiah Crawford,1.1666666666666667,0.0,1.1666666666666667,0.16666666666666666,0.0
PJ Dozier,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.0,0.1111111111111111
Maxwell Lewis,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
Maxwell Lewis,1.0,0.0,0.3333333333333333,0.0,0.0
Emoni Bates,0.8571428571428571,0.5714285714285714,0.0,0.0,0.0
Josh Christopher,0.75,0.5,0.375,0.125,0.5
JD Davison,1.2,0.2,0.4,0.0,1.2
Taze Moore,3.0,0.5,4.0,0.0,1.0
Jacob Toppin,0.375,0.25,0.6875,0.0,0.125
James Wiseman,6.0,0.0,1.0,0.0,0.0
Ulrich Chomche,0.7142857142857143,0.2857142857142857,1.1428571428571428,0.14285714285714285,0.2857142857142857
RayJ Dennis,0.8333333333333334,0.16666666666666666,0.5,0.0,0.3333333333333333
David Duke Jr.,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333
Spencer Jones,0.45454545454545453,0.0,0.45454545454545453,0.0,0.18181818181818182
Lonnie Walker IV,2.5,1.5,4.5,0.0,1.0
Alondes Williams,5.0,1.0,0.0,0.0,0.0
Jalen Bridges,0.8,0.0,0.6,0.0,0.8
Keion Brooks Jr.,2.0,0.5,1.5,0.0,0.0
Jalen Hood-Schifino,2.0,0.5,0.5,0.5,0.5
Jared Rhoden,1.0,0.5,1.0,0.0,0.25
Jared Rhoden,0.0,0.0,0.0,0.0,0.0
D.J. Carton,0.75,0.75,1.0,0.0,1.0
Cui Yongxi,0.6,0.0,0.4,0.0,0.0
Jaylen Martin,1.0,0.0,0.0,0.0,0.0
Jaylen Martin,0.0,0.0,2.0,0.0,0.0
Tristen Newton,0.6,0.2,0.0,0.0,0.2
Tristen Newton,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333
Quincy Olivari,1.5,0.5,0.0,0.0,0.5
Yuri Collins,2.0,1.0,2.0,0.0,0.0
Malevy Leons,0.3333333333333333,0.16666666666666666,0.5,0.0,0.16666666666666666
Alex Reese,2.0,0.0,1.0,0.0,0.0
Daishen Nix,0.3333333333333333,1.0,1.3333333333333333,0.0,1.3333333333333333
Harrison Ingram,0.0,0.0,1.0,0.0,0.0
Daniss Jenkins,0.0,0.0,0.0,0.0,0.25
Bobi Klintman,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
Mac McClung,0.0,2.0,1.0,0.0,0.0
Jalen McDaniels,0.0,0.5,0.0,0.0,0.0
Justin Minaya,0.0,0.3333333333333333,0.5,0.0,0.0
Riley Minix,0.0,0.0,2.0,0.0,0.0
Jahlil Okafor,0.0,1.0,1.0,0.0,0.0
Chuma Okeke,0.0,0.0,1.0,0.0,0.0
Zyon Pullin,0.0,0.0,0.0,0.0,0.0
Cole Swider,0.0,0.5,1.0,0.0,0.0
